registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Delivery capacity(MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,3.14,2025-05-18T14:00:00,2025-05-18T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,3,2025-05-19T14:00:00,2025-05-19T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,2.47,2025-05-20T14:00:00,2025-05-20T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,1.8,2025-05-22T14:00:00,2025-05-22T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,2.63,2025-05-23T14:00:00,2025-05-23T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,3.43,2025-05-24T14:00:00,2025-05-24T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,7.79,2025-05-25T14:00:00,2025-05-25T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,8.27,2025-05-26T14:00:00,2025-05-26T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,1.46,2025-05-28T14:00:00,2025-05-28T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,5.86,2025-05-29T14:00:00,2025-05-29T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,2.46,2025-05-30T14:00:00,2025-05-30T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,6.6,2025-05-31T14:00:00,2025-05-31T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,6.1,2025-06-01T14:00:00,2025-06-01T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,4.94,2025-06-02T14:00:00,2025-06-02T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,7.69,2025-06-03T14:00:00,2025-06-03T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,5.34,2025-06-04T14:00:00,2025-06-04T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,3.88,2025-06-05T14:00:00,2025-06-05T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,3.62,2025-06-06T14:00:00,2025-06-06T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,4.69,2025-06-07T14:00:00,2025-06-07T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,4.6,2025-06-08T14:00:00,2025-06-08T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,1.98,2025-06-09T14:00:00,2025-06-09T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,2.15,2025-06-10T14:00:00,2025-06-10T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,3.94,2025-06-11T14:00:00,2025-06-11T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,5.2,2025-06-12T14:00:00,2025-06-12T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,2.62,2025-06-13T14:00:00,2025-06-13T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,7.21,2025-06-14T14:00:00,2025-06-14T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,6.69,2025-06-15T14:00:00,2025-06-15T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,12,3.36,2025-06-16T14:00:00,2025-06-16T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,11,3.88,2025-03-20T07:00:00,2025-03-20T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.68,2024-11-24T07:00:00,2024-11-24T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.01,2024-11-25T07:00:00,2024-11-25T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.5,2024-11-25T23:00:00,2024-11-26T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3,2024-11-26T03:00:00,2024-11-26T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.31,2024-11-26T15:00:00,2024-11-26T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.69,2024-11-28T15:00:00,2024-11-28T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.21,2024-11-29T03:00:00,2024-11-29T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,5.84,2024-12-01T03:00:00,2024-12-01T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2,2024-12-01T23:00:00,2024-12-02T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,6.6,2024-12-02T03:00:00,2024-12-02T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.48,2024-12-03T15:00:00,2024-12-03T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,5.5,2024-12-04T03:00:00,2024-12-04T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,5.58,2024-12-04T07:00:00,2024-12-04T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.92,2024-12-04T11:00:00,2024-12-04T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.04,2024-12-04T15:00:00,2024-12-04T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.07,2024-12-04T19:00:00,2024-12-04T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.69,2024-12-05T11:00:00,2024-12-05T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.56,2024-12-06T11:00:00,2024-12-06T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.55,2024-12-06T23:00:00,2024-12-07T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.57,2024-12-07T11:00:00,2024-12-07T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.69,2024-12-07T19:00:00,2024-12-07T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.53,2024-12-07T23:00:00,2024-12-08T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.05,2024-12-08T11:00:00,2024-12-08T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.1,2024-12-08T19:00:00,2024-12-08T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.45,2024-12-09T19:00:00,2024-12-09T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.49,2024-12-10T23:00:00,2024-12-11T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2,2024-12-11T07:00:00,2024-12-11T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.54,2024-12-11T11:00:00,2024-12-11T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4,2024-12-11T23:00:00,2024-12-12T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,7,2024-12-12T03:00:00,2024-12-12T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,6.9,2024-12-12T07:00:00,2024-12-12T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4,2024-12-12T11:00:00,2024-12-12T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.06,2024-12-12T23:00:00,2024-12-13T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,6.59,2024-12-13T11:00:00,2024-12-13T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.93,2024-12-13T15:00:00,2024-12-13T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,6,2024-12-15T23:00:00,2024-12-16T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.07,2024-12-16T15:00:00,2024-12-16T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,5.39,2024-12-17T19:00:00,2024-12-17T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3,2024-12-18T23:00:00,2024-12-19T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,1.8,2024-12-19T11:00:00,2024-12-19T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,1.75,2024-12-20T15:00:00,2024-12-20T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,1.65,2024-12-21T15:00:00,2024-12-21T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.18,2024-12-22T15:00:00,2024-12-22T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.5,2024-12-23T07:00:00,2024-12-23T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,1.77,2024-12-23T23:00:00,2024-12-24T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4,2024-12-24T03:00:00,2024-12-24T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.49,2024-12-25T03:00:00,2024-12-25T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2,2024-12-25T23:00:00,2024-12-26T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.69,2024-12-27T03:00:00,2024-12-27T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4,2024-12-28T03:00:00,2024-12-28T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.01,2024-12-28T07:00:00,2024-12-28T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.5,2024-12-29T03:00:00,2024-12-29T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.96,2024-12-29T07:00:00,2024-12-29T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.14,2024-12-29T19:00:00,2024-12-29T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.24,2024-12-29T23:00:00,2024-12-30T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,1.75,2024-12-30T23:00:00,2024-12-31T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.69,2024-12-31T15:00:00,2024-12-31T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2,2025-01-01T19:00:00,2025-01-01T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.48,2025-01-02T19:00:00,2025-01-02T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4,2025-01-01T23:00:00,2025-01-02T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.75,2025-01-02T23:00:00,2025-01-03T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.49,2025-01-05T15:00:00,2025-01-05T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,5.12,2025-01-06T19:00:00,2025-01-06T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.92,2025-01-05T23:00:00,2025-01-06T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.25,2025-01-06T23:00:00,2025-01-07T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,5.97,2025-01-07T15:00:00,2025-01-07T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,9.71,2025-01-07T03:00:00,2025-01-07T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,6.25,2025-01-07T23:00:00,2025-01-08T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.5,2025-01-08T03:00:00,2025-01-08T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,12.19,2025-01-09T15:00:00,2025-01-09T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.85,2025-01-09T23:00:00,2025-01-10T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.58,2025-01-10T11:00:00,2025-01-10T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.71,2025-01-10T03:00:00,2025-01-10T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.49,2025-01-11T03:00:00,2025-01-11T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.5,2025-01-13T03:00:00,2025-01-13T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,1.7,2025-01-12T23:00:00,2025-01-13T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.69,2025-01-13T23:00:00,2025-01-14T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.45,2025-01-14T23:00:00,2025-01-15T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.96,2025-01-15T11:00:00,2025-01-15T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.75,2025-01-16T03:00:00,2025-01-16T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.1,2025-01-15T23:00:00,2025-01-16T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.4,2025-01-16T11:00:00,2025-01-16T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.69,2025-01-16T23:00:00,2025-01-17T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.91,2025-01-23T03:00:00,2025-01-23T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.69,2025-01-24T07:00:00,2025-01-24T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,1.62,2025-01-28T19:00:00,2025-01-28T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,1.67,2025-01-29T19:00:00,2025-01-29T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.25,2025-01-29T23:00:00,2025-01-30T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,5.69,2025-01-30T15:00:00,2025-01-30T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.04,2025-01-31T07:00:00,2025-01-31T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,5.36,2025-01-31T15:00:00,2025-01-31T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3,2025-01-31T03:00:00,2025-01-31T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.25,2025-01-31T11:00:00,2025-01-31T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,1.89,2025-01-31T19:00:00,2025-01-31T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,2.8,2025-01-30T23:00:00,2025-01-31T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.2,2025-02-01T19:00:00,2025-02-01T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,5.25,2025-02-17T11:00:00,2025-02-17T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,7,2025-02-18T11:00:00,2025-02-18T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,6.4,2025-02-20T03:00:00,2025-02-20T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.6,2025-02-21T11:00:00,2025-02-21T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,7.69,2025-02-22T19:00:00,2025-02-22T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.44,2025-02-24T19:00:00,2025-02-24T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.48,2025-02-25T15:00:00,2025-02-25T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,5.69,2025-02-25T03:00:00,2025-02-25T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.32,2025-02-26T11:00:00,2025-02-26T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.42,2025-02-26T15:00:00,2025-02-26T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,4.19,2025-02-27T15:00:00,2025-02-27T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,3.86,2025-02-28T15:00:00,2025-02-28T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,1.17,2025-05-15T18:00:00,2025-05-15T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,0.92,2025-05-19T22:00:00,2025-05-20T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,10,1.02,2025-06-04T06:00:00,2025-06-04T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,9,1.53,2024-12-11T19:00:00,2024-12-11T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,9,1.8,2024-12-14T23:00:00,2024-12-15T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,9,1.7,2024-12-18T15:00:00,2024-12-18T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,9,2.04,2024-12-28T11:00:00,2024-12-28T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,9,0.97,2025-03-23T11:00:00,2025-03-23T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,9,2.52,2025-05-03T18:00:00,2025-05-03T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,5.69,2025-02-03T03:00:00,2025-02-03T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,4.75,2025-02-03T11:00:00,2025-02-03T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3.9,2025-02-03T19:00:00,2025-02-03T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.05,2025-02-02T23:00:00,2025-02-03T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.57,2025-02-04T19:00:00,2025-02-04T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.52,2025-02-04T07:00:00,2025-02-04T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,1.23,2025-02-04T15:00:00,2025-02-04T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,5.69,2025-02-04T03:00:00,2025-02-04T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3.25,2025-02-04T11:00:00,2025-02-04T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,4,2025-02-03T23:00:00,2025-02-04T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2,2025-02-05T11:00:00,2025-02-05T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,1.1,2025-02-05T19:00:00,2025-02-05T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3.63,2025-02-04T23:00:00,2025-02-05T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,1.42,2025-02-05T07:00:00,2025-02-05T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.64,2025-02-05T03:00:00,2025-02-05T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DRL,8,21.41,2025-02-06T07:00:00,2025-02-06T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DRL,8,23.15,2025-02-06T15:00:00,2025-02-06T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DRL,8,7.75,2025-02-06T11:00:00,2025-02-06T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DRL,8,23.1,2025-02-06T19:00:00,2025-02-06T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3,2025-02-06T03:00:00,2025-02-06T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DRL,8,13.69,2025-02-05T23:00:00,2025-02-06T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,4.6,2025-02-07T03:00:00,2025-02-07T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.44,2025-02-07T19:00:00,2025-02-07T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.4,2025-02-07T07:00:00,2025-02-07T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,4.47,2025-02-07T11:00:00,2025-02-07T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3.97,2025-02-06T23:00:00,2025-02-07T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,1.82,2025-02-07T15:00:00,2025-02-07T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3,2025-02-07T23:00:00,2025-02-08T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,1.48,2025-02-08T15:00:00,2025-02-08T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,4.69,2025-02-08T03:00:00,2025-02-08T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,5.69,2025-02-08T07:00:00,2025-02-08T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,1.52,2025-02-08T23:00:00,2025-02-09T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3.75,2025-02-09T03:00:00,2025-02-09T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.62,2025-02-09T19:00:00,2025-02-09T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3.44,2025-02-09T07:00:00,2025-02-09T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.58,2025-02-10T11:00:00,2025-02-10T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,4.5,2025-02-09T23:00:00,2025-02-10T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,1.3,2025-02-10T07:00:00,2025-02-10T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3.88,2025-02-10T03:00:00,2025-02-10T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,6.76,2025-02-11T15:00:00,2025-02-11T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,4.2,2025-02-11T03:00:00,2025-02-11T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,5,2025-02-11T11:00:00,2025-02-11T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3.1,2025-02-10T23:00:00,2025-02-11T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.98,2025-02-11T07:00:00,2025-02-11T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.09,2025-02-11T23:00:00,2025-02-12T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,0.9,2025-02-12T07:00:00,2025-02-12T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,5.69,2025-02-12T15:00:00,2025-02-12T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3.75,2025-02-12T11:00:00,2025-02-12T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.98,2025-02-13T11:00:00,2025-02-13T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,0.8,2025-02-13T19:00:00,2025-02-13T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,2.69,2025-02-12T23:00:00,2025-02-13T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,0.99,2025-02-13T07:00:00,2025-02-13T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,5.2,2025-02-13T15:00:00,2025-02-13T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,5.21,2025-02-14T15:00:00,2025-02-14T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,0.6,2025-02-14T07:00:00,2025-02-14T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,3.22,2025-03-04T07:00:00,2025-03-04T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,8,1.56,2025-04-10T06:00:00,2025-04-10T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,7,1.63,2024-12-01T07:00:00,2024-12-01T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,7,1.89,2024-12-28T19:00:00,2024-12-28T23:00:00,,
