registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Delivery quantity (MW) ,clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,3.7,2025-01-09T03:00:00,2025-01-09T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,2.49,2025-01-11T03:00:00,2025-01-11T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,2.69,2025-01-17T03:00:00,2025-01-17T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,40,7.75,2025-01-25T15:00:00,2025-01-25T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,7.75,2025-01-29T03:00:00,2025-01-29T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,1.67,2025-01-29T19:00:00,2025-01-29T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,3.75,2025-01-28T23:00:00,2025-01-29T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,3.69,2025-01-30T03:00:00,2025-01-30T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,3.25,2025-01-29T23:00:00,2025-01-30T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,0.86,2025-01-30T19:00:00,2025-01-30T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,3,2025-01-31T03:00:00,2025-01-31T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,2.8,2025-01-30T23:00:00,2025-01-31T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,5.69,2025-02-04T03:00:00,2025-02-04T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,40,3,2025-02-05T19:00:00,2025-02-05T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,40,15,2025-02-13T15:00:00,2025-02-13T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,0.99,2025-02-13T07:00:00,2025-02-13T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,5.2,2025-02-13T15:00:00,2025-02-13T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,40,2.98,2025-02-13T11:00:00,2025-02-13T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,2.98,2025-02-13T11:00:00,2025-02-13T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,40,4.98,2025-02-13T07:00:00,2025-02-13T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,6.8,2025-02-24T03:00:00,2025-02-24T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,2.56,2025-02-23T23:00:00,2025-02-24T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,2.02,2025-02-25T11:00:00,2025-02-25T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,1.56,2025-02-25T07:00:00,2025-02-25T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,3.48,2025-02-25T15:00:00,2025-02-25T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,10.11,2025-03-05T11:00:00,2025-03-05T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,40,5.69,2025-03-14T11:00:00,2025-03-14T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,4.21,2025-03-14T15:00:00,2025-03-14T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,40,5.25,2025-03-14T07:00:00,2025-03-14T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,1.99,2025-03-14T11:00:00,2025-03-14T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,40,4.51,2025-03-14T15:00:00,2025-03-14T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,0.68,2025-03-14T07:00:00,2025-03-14T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,2.18,2025-04-05T06:00:00,2025-04-05T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,4.7,2025-04-10T14:00:00,2025-04-10T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,0.35,2025-04-29T18:00:00,2025-04-29T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,2.88,2025-04-29T14:00:00,2025-04-29T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,4.3,2025-04-29T10:00:00,2025-04-29T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,0.55,2025-04-29T06:00:00,2025-04-29T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,0.97,2025-04-29T02:00:00,2025-04-29T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,0.81,2025-04-28T22:00:00,2025-04-29T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,40,1.07,2025-04-29T22:00:00,2025-04-30T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.13,2024-02-08T23:00:00,2024-02-09T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,3.11,2024-02-09T03:00:00,2024-02-09T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.49,2024-02-09T07:00:00,2024-02-09T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.49,2024-02-09T11:00:00,2024-02-09T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,0.51,2024-02-09T15:00:00,2024-02-09T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,0.68,2024-02-09T19:00:00,2024-02-09T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.19,2024-02-27T23:00:00,2024-02-28T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.3,2024-02-28T03:00:00,2024-02-28T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.73,2024-02-28T07:00:00,2024-02-28T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.22,2024-02-28T11:00:00,2024-02-28T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.5,2024-02-28T15:00:00,2024-02-28T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.99,2024-02-28T19:00:00,2024-02-28T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.49,2024-03-05T03:00:00,2024-03-05T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.6,2024-03-05T07:00:00,2024-03-05T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.56,2024-03-05T11:00:00,2024-03-05T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.5,2024-03-05T15:00:00,2024-03-05T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.49,2024-03-05T19:00:00,2024-03-05T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,2.43,2024-03-07T07:00:00,2024-03-07T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,5.29,2024-03-07T11:00:00,2024-03-07T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,3.96,2024-03-15T03:00:00,2024-03-15T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.51,2024-03-15T07:00:00,2024-03-15T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.49,2024-03-15T11:00:00,2024-03-15T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,2.5,2024-03-15T15:00:00,2024-03-15T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,2.12,2024-03-15T19:00:00,2024-03-15T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,2.61,2024-03-27T07:00:00,2024-03-27T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,2.61,2024-03-27T11:00:00,2024-03-27T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,2.34,2024-03-27T15:00:00,2024-03-27T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.28,2024-03-27T19:00:00,2024-03-27T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,1.63,2024-04-04T06:00:00,2024-04-04T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.62,2024-04-09T06:00:00,2024-04-09T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,4.54,2024-04-09T10:00:00,2024-04-09T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,4.39,2024-04-18T22:00:00,2024-04-19T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,7.61,2024-04-19T02:00:00,2024-04-19T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,2.92,2024-04-26T02:00:00,2024-04-26T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1,2024-04-26T06:00:00,2024-04-26T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.28,2024-04-26T14:00:00,2024-04-26T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.3,2024-04-26T18:00:00,2024-04-26T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.36,2024-04-28T10:00:00,2024-04-28T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,3.09,2024-04-28T14:00:00,2024-04-28T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,6.06,2024-04-29T10:00:00,2024-04-29T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,2.75,2024-04-29T14:00:00,2024-04-29T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.64,2024-04-30T22:00:00,2024-05-01T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,0.6,2024-05-24T22:00:00,2024-05-25T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,7,2024-06-08T18:00:00,2024-06-08T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,2.65,2024-06-13T22:00:00,2024-06-14T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,3,2024-07-03T06:00:00,2024-07-03T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.64,2024-08-03T10:00:00,2024-08-03T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.79,2024-08-03T14:00:00,2024-08-03T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,0.35,2024-08-03T18:00:00,2024-08-03T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,3,2024-08-08T02:00:00,2024-08-08T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,0.71,2024-08-08T06:00:00,2024-08-08T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,3.72,2024-08-27T18:00:00,2024-08-27T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,2.77,2024-09-05T22:00:00,2024-09-06T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,2.95,2024-09-21T14:00:00,2024-09-21T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,2.5,2024-09-22T14:00:00,2024-09-22T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,2.05,2024-09-22T18:00:00,2024-09-22T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,3.5,2024-10-04T14:00:00,2024-10-04T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,4,2024-10-04T18:00:00,2024-10-04T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,4.79,2024-10-05T14:00:00,2024-10-05T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,3.56,2024-10-12T14:00:00,2024-10-12T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,3.76,2024-10-12T18:00:00,2024-10-12T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,2.42,2024-10-13T06:00:00,2024-10-13T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,0.66,2024-10-13T10:00:00,2024-10-13T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1,2024-10-13T14:00:00,2024-10-13T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,0.52,2024-10-13T18:00:00,2024-10-13T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.25,2024-10-13T22:00:00,2024-10-14T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.19,2024-10-14T06:00:00,2024-10-14T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.25,2024-10-14T10:00:00,2024-10-14T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,3.5,2024-10-14T14:00:00,2024-10-14T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,0.77,2024-10-14T18:00:00,2024-10-14T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,7,2024-10-17T14:00:00,2024-10-17T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,7.15,2024-10-22T14:00:00,2024-10-22T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,27.6,2024-11-05T15:00:00,2024-11-05T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,29,2024-11-06T15:00:00,2024-11-06T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,0.96,2024-12-19T15:00:00,2024-12-19T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.75,2024-12-20T15:00:00,2024-12-20T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,13.37,2025-01-03T15:00:00,2025-01-03T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,9.71,2025-01-07T03:00:00,2025-01-07T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,13.4,2025-01-15T15:00:00,2025-01-15T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,6.41,2025-02-05T15:00:00,2025-02-05T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,8.38,2025-02-06T07:00:00,2025-02-06T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,1,2025-02-09T03:00:00,2025-02-09T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,2.08,2025-02-08T23:00:00,2025-02-09T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,5.13,2025-02-10T15:00:00,2025-02-10T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,1.3,2025-02-10T07:00:00,2025-02-10T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,3.48,2025-02-10T15:00:00,2025-02-10T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,4.58,2025-02-10T07:00:00,2025-02-10T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DML,39,8.67,2025-02-11T03:00:00,2025-02-11T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,3.75,2025-02-18T03:00:00,2025-02-18T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,3.78,2025-02-17T23:00:00,2025-02-18T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,39,9.58,2025-02-24T15:00:00,2025-02-24T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,7.5,2025-03-06T11:00:00,2025-03-06T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,4.49,2025-03-10T23:00:00,2025-03-11T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,39,6.08,2025-03-28T11:00:00,2025-03-28T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.24,2023-12-23T19:00:00,2023-12-23T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.1,2023-12-23T15:00:00,2023-12-23T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.23,2023-12-23T11:00:00,2023-12-23T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.3,2023-12-23T07:00:00,2023-12-23T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,2.18,2023-12-23T03:00:00,2023-12-23T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.5,2023-12-22T23:00:00,2023-12-23T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.07,2023-12-31T15:00:00,2023-12-31T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.05,2023-12-30T23:00:00,2023-12-31T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,3.49,2023-12-31T03:00:00,2023-12-31T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.58,2023-12-31T19:00:00,2023-12-31T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.64,2023-12-31T07:00:00,2023-12-31T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.84,2023-12-31T11:00:00,2023-12-31T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.81,2024-01-02T23:00:00,2024-01-03T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,2.64,2024-01-03T03:00:00,2024-01-03T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.23,2024-01-03T19:00:00,2024-01-03T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.22,2024-01-03T23:00:00,2024-01-04T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.16,2024-01-04T03:00:00,2024-01-04T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.07,2024-01-04T19:00:00,2024-01-04T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.79,2024-01-04T23:00:00,2024-01-05T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1,2024-01-05T03:00:00,2024-01-05T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.5,2024-01-05T19:00:00,2024-01-05T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.7,2024-01-05T23:00:00,2024-01-06T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1,2024-01-06T03:00:00,2024-01-06T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.59,2024-01-06T07:00:00,2024-01-06T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.86,2024-01-06T11:00:00,2024-01-06T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.03,2024-01-06T15:00:00,2024-01-06T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.09,2024-01-06T19:00:00,2024-01-06T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.95,2024-01-06T23:00:00,2024-01-07T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1,2024-01-07T03:00:00,2024-01-07T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.1,2024-01-07T07:00:00,2024-01-07T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.04,2024-01-07T11:00:00,2024-01-07T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.48,2024-01-07T15:00:00,2024-01-07T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.06,2024-01-07T19:00:00,2024-01-07T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.81,2024-01-08T07:00:00,2024-01-08T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.17,2024-01-08T11:00:00,2024-01-08T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,3.18,2024-01-08T15:00:00,2024-01-08T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.79,2024-01-09T07:00:00,2024-01-09T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.84,2024-01-09T11:00:00,2024-01-09T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,5.48,2024-01-09T15:00:00,2024-01-09T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.18,2024-01-09T23:00:00,2024-01-10T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.99,2024-01-16T07:00:00,2024-01-16T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.7,2024-01-16T11:00:00,2024-01-16T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1.98,2024-01-16T15:00:00,2024-01-16T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.85,2024-01-16T19:00:00,2024-01-16T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,0.65,2024-02-02T07:00:00,2024-02-02T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,38,1,2024-02-02T11:00:00,2024-02-02T15:00:00,,
